# Phonon dispersion from ShengBTE
# Path: G -> X -> K -> G -> L
# Tick positions:
#       G  d = 0.000000
#       X  d = 1.149293
#       K  d = 2.057889
#       G  d = 3.276898
#       L  d = 4.272215
#       distance               qx               qy               qz     omega_1(THz)     omega_2(THz)     omega_3(THz)     omega_4(THz)     omega_5(THz)     omega_6(THz)
        2.817473        -0.141332         0.141332        -0.000000         2.943538         3.832046         5.772873        14.283583        14.707135        14.730163
        2.823598        -0.139447         0.139447        -0.000000         2.909288         3.788202         5.718477        14.312328        14.715799        14.741239
        2.829724        -0.137563         0.137563        -0.000000         2.874684         3.744714         5.663034        14.340855        14.724273        14.752603
        2.835850        -0.135678         0.135678        -0.000000         2.839724         3.701583         5.606546        14.369165        14.732557        14.764254
        2.841976        -0.133794         0.133794        -0.000000         2.804409         3.658807         5.549011        14.397256        14.740650        14.776194
        2.848101        -0.131910         0.131910        -0.000000         2.768739         3.616387         5.490430        14.425131        14.748553        14.788421
        2.854227        -0.130025         0.130025        -0.000000         2.732714         3.574323         5.430803        14.452787        14.756266        14.800937
        2.860353        -0.128141         0.128141        -0.000000         2.696334         3.532616         5.370129        14.480226        14.763788        14.813741
        2.866478        -0.126256         0.126256        -0.000000         2.659599         3.491264         5.308410        14.507447        14.771120        14.826833
        2.872604        -0.124372         0.124372        -0.000000         2.622111         3.447625         5.247095        14.533822        14.778581        14.839925
        2.878730        -0.122487         0.122487        -0.000000         2.583477         3.399032         5.187601        14.558710        14.786694        14.852518
        2.884855        -0.120603         0.120603        -0.000000         2.544495         3.350760         5.127012        14.583367        14.794925        14.865080
        2.890981        -0.118719         0.118719        -0.000000         2.505164         3.302808         5.065327        14.607793        14.803276        14.877610
        2.897107        -0.116834         0.116834        -0.000000         2.465483         3.255178         5.002546        14.631988        14.811745        14.890108
        2.903232        -0.114950         0.114950        -0.000000         2.425454         3.207868         4.938669        14.655951        14.820334        14.902574
        2.909358        -0.113065         0.113065        -0.000000         2.385076         3.160880         4.873697        14.679683        14.829040        14.915009
        2.915484        -0.111181         0.111181        -0.000000         2.344349         3.114212         4.807628        14.703184        14.837866        14.927412
        2.921609        -0.109296         0.109296        -0.000000         2.303274         3.067865         4.740464        14.726453        14.846811        14.939784
        2.927735        -0.107412         0.107412        -0.000000         2.261849         3.021838         4.672204        14.749491        14.855874        14.952123
        2.933861        -0.105528         0.105528        -0.000000         2.220075         2.976133         4.602848        14.772297        14.865056        14.964432
        2.939986        -0.103643         0.103643        -0.000000         2.178244         2.928759         4.533711        14.794132        14.874545        14.976318
        2.946112        -0.101759         0.101759        -0.000000         2.136833         2.876544         4.466870        14.813730        14.884703        14.987158
        2.952238        -0.099874         0.099874        -0.000000         2.095092         2.824666         4.398892        14.832974        14.895074        14.997968
        2.958363        -0.097990         0.097990        -0.000000         2.053022         2.773125         4.329775        14.851863        14.905658        15.008748
        2.964489        -0.096106         0.096106        -0.000000         2.010621         2.721921         4.259521        14.870397        14.916454        15.019497
        2.970615        -0.094221         0.094221        -0.000000         1.967891         2.671054         4.188128        14.888576        14.927464        15.030215
        2.976740        -0.092337         0.092337        -0.000000         1.924831         2.620524         4.115598        14.906401        14.938686        15.040903
        2.982866        -0.090452         0.090452        -0.000000         1.881442         2.570331         4.041929        14.923871        14.950120        15.051560
        2.988992        -0.088568         0.088568        -0.000000         1.837722         2.520474         3.967123        14.940986        14.961768        15.062187
        2.995117        -0.086683         0.086683        -0.000000         1.793673         2.470955         3.891179        14.957746        14.973629        15.072783
        3.001243        -0.084799         0.084799        -0.000000         1.749294         2.421773         3.814097        14.974152        14.985702        15.083348
        3.007369        -0.082915         0.082915        -0.000000         1.705450         2.371497         3.737281        14.989065        14.998448        15.093474
        3.013494        -0.081030         0.081030        -0.000000         1.664283         2.316593         3.664191        14.999860        15.012779        15.102141
        3.019620        -0.079146         0.079146        -0.000000         1.622760         2.262092         3.589882        15.010661        15.026930        15.110784
        3.025746        -0.077261         0.077261        -0.000000         1.580882         2.207994         3.514353        15.021468        15.040900        15.119401
        3.031871        -0.075377         0.075377        -0.000000         1.538647         2.154299         3.437606        15.032282        15.054691        15.127994
        3.037997        -0.073492         0.073492        -0.000000         1.496057         2.101007         3.359639        15.043100        15.068302        15.136563
        3.044123        -0.071608         0.071608        -0.000000         1.453112         2.048118         3.280453        15.053925        15.081732        15.145106
        3.050248        -0.069724         0.069724        -0.000000         1.409810         1.995632         3.200048        15.064756        15.094983        15.153625
        3.056374        -0.067839         0.067839        -0.000000         1.366153         1.943549         3.118424        15.075593        15.108054        15.162119
        3.062500        -0.065955         0.065955        -0.000000         1.322140         1.891869         3.035580        15.086435        15.120944        15.170589
        3.068625        -0.064070         0.064070        -0.000000         1.277772         1.840593         2.951518        15.097284        15.133655        15.179034
        3.074751        -0.062186         0.062186        -0.000000         1.234260         1.788683         2.867824        15.107987        15.145673        15.187099
        3.080877        -0.060302         0.060302        -0.000000         1.196359         1.732063         2.790721        15.117891        15.154982        15.193369
        3.087003        -0.058417         0.058417        -0.000000         1.157934         1.675966         2.712181        15.127717        15.164170        15.199622
        3.093128        -0.056533         0.056533        -0.000000         1.118986         1.620391         2.632206        15.137464        15.173236        15.205859
        3.099254        -0.054648         0.054648        -0.000000         1.079515         1.565338         2.550795        15.147134        15.182179        15.212078
        3.105380        -0.052764         0.052764        -0.000000         1.039520         1.510806         2.467948        15.156725        15.191001        15.218280
        3.111505        -0.050879         0.050879        -0.000000         0.999001         1.456797         2.383666        15.166238        15.199701        15.224465
        3.117631        -0.048995         0.048995        -0.000000         0.957960         1.403310         2.297947        15.175673        15.208280        15.230634
        3.123757        -0.047111         0.047111        -0.000000         0.916394         1.350345         2.210792        15.185029        15.216736        15.236785
        3.129882        -0.045226         0.045226        -0.000000         0.874306         1.297901         2.122201        15.194308        15.225071        15.242919
        3.136008        -0.043342         0.043342        -0.000000         0.831694         1.245980         2.032174        15.203508        15.233283        15.249036
        3.142134        -0.041457         0.041457        -0.000000         0.789893         1.193786         1.942477        15.212436        15.241050        15.254881
        3.148259        -0.039573         0.039573        -0.000000         0.757959         1.135866         1.865132        15.219698        15.246133        15.258664
        3.154385        -0.037688         0.037688        -0.000000         0.724978         1.078678         1.785736        15.226810        15.251149        15.262437
        3.160511        -0.035804         0.035804        -0.000000         0.690950         1.022222         1.704289        15.233775        15.256098        15.266200
        3.166636        -0.033920         0.033920        -0.000000         0.655875         0.966497         1.620792        15.240590        15.260979        15.269953
        3.172762        -0.032035         0.032035        -0.000000         0.619753         0.911503         1.535245        15.247258        15.265793        15.273695
        3.178888        -0.030151         0.030151        -0.000000         0.582585         0.857241         1.447648        15.253776        15.270541        15.277428
        3.185013        -0.028266         0.028266        -0.000000         0.544370         0.803711         1.358000        15.260146        15.275221        15.281149
        3.191139        -0.026382         0.026382        -0.000000         0.505108         0.750911         1.266302        15.266368        15.279833        15.284861
        3.197265        -0.024497         0.024497        -0.000000         0.464799         0.698844         1.172554        15.272441        15.284379        15.288562
        3.203390        -0.022613         0.022613        -0.000000         0.423443         0.647507         1.076756        15.278365        15.288858        15.292253
        3.209516        -0.020729         0.020729        -0.000000         0.382423         0.596525         0.980789        15.284006        15.293124        15.295801
        3.215642        -0.018844         0.018844        -0.000000         0.362807         0.539752         0.913531        15.287182        15.294867        15.297080
        3.221767        -0.016960         0.016960        -0.000000         0.340162         0.483487         0.841892        15.290187        15.296560        15.298352
        3.227893        -0.015075         0.015075        -0.000000         0.314486         0.427731         0.765873        15.293020        15.298202        15.299618
        3.234019        -0.013191         0.013191        -0.000000         0.285781         0.372483         0.685472        15.295682        15.299793        15.300877
        3.240144        -0.011307         0.011307        -0.000000         0.254045         0.317745         0.600690        15.298172        15.301333        15.302130
        3.246270        -0.009422         0.009422        -0.000000         0.219279         0.263515         0.511528        15.300491        15.302823        15.303376
        3.252396        -0.007538         0.007538        -0.000000         0.181484         0.209795         0.417984        15.302638        15.304262        15.304616
        3.258521        -0.005653         0.005653        -0.000000         0.140658         0.156583         0.320060        15.304614        15.305650        15.305849
        3.264647        -0.003769         0.003769        -0.000000         0.096802         0.103880         0.217754        15.306418        15.306988        15.307076
        3.270773        -0.001884         0.001884        -0.000000         0.049916         0.051685         0.111068        15.308050        15.308275        15.308297
        3.276898         0.000000         0.000000         0.000000         0.000000         0.000000         0.000000        15.309511        15.309511        15.309511
        3.281900         0.000000         0.002513        -0.000000         0.034287         0.034287         0.075505        15.308594        15.308704        15.308704
        3.286902         0.000000         0.005025        -0.000000         0.068575         0.068575         0.151011        15.307678        15.307896        15.307896
        3.291903         0.000000         0.007538        -0.000000         0.102862         0.102862         0.226516        15.306761        15.307089        15.307089
        3.296905         0.000000         0.010050        -0.000000         0.137149         0.137149         0.302022        15.305844        15.306282        15.306282
        3.301906         0.000000         0.012563        -0.000000         0.171437         0.171437         0.377527        15.304927        15.305475        15.305475
        3.306908         0.000000         0.015075        -0.000000         0.205724         0.205724         0.453032        15.304011        15.304667        15.304667
        3.311910         0.000000         0.017588        -0.000000         0.240011         0.240011         0.528538        15.303094        15.303860        15.303860
        3.316911         0.000000         0.020101        -0.000000         0.274299         0.274299         0.604043        15.302177        15.303053        15.303053
        3.321913         0.000000         0.022613        -0.000000         0.308690         0.308691         0.679304        15.299980        15.301119        15.301119
        3.326914         0.000000         0.025126        -0.000000         0.343125         0.343125         0.754464        15.297255        15.298720        15.298720
        3.331916         0.000000         0.027638        -0.000000         0.377560         0.377560         0.829625        15.294530        15.296322        15.296322
        3.336918         0.000000         0.030151        -0.000000         0.411995         0.411995         0.904785        15.291805        15.293924        15.293924
        3.341919         0.000000         0.032663        -0.000000         0.446430         0.446430         0.979946        15.289080        15.291525        15.291525
        3.346921         0.000000         0.035176        -0.000000         0.480864         0.480865         1.055106        15.286355        15.289127        15.289127
        3.351922         0.000000         0.037688        -0.000000         0.515299         0.515299         1.130267        15.283630        15.286729        15.286729
        3.356924         0.000000         0.040201        -0.000000         0.549734         0.549734         1.205427        15.280905        15.284330        15.284330
        3.361926         0.000000         0.042714        -0.000000         0.584259         0.584259         1.280303        15.277457        15.281299        15.281299
        3.366927         0.000000         0.045226        -0.000000         0.618910         0.618910         1.354782        15.272997        15.277382        15.277382
        3.371929         0.000000         0.047739        -0.000000         0.653560         0.653560         1.429261        15.268537        15.273465        15.273465
        3.376930         0.000000         0.050251        -0.000000         0.688211         0.688211         1.503740        15.264077        15.269548        15.269548
        3.381932         0.000000         0.052764        -0.000000         0.722862         0.722862         1.578219        15.259617        15.265630        15.265630
        3.386934         0.000000         0.055276        -0.000000         0.757512         0.757512         1.652697        15.255157        15.261713        15.261713
        3.391935         0.000000         0.057789        -0.000000         0.792163         0.792163         1.727176        15.250697        15.257796        15.257796
        3.396937         0.000000         0.060302        -0.000000         0.826814         0.826814         1.801655        15.246237        15.253879        15.253879
        3.401938         0.000000         0.062814        -0.000000         0.861482         0.861483         1.876009        15.241574        15.249787        15.249787
        3.406940         0.000000         0.065327        -0.000000         0.896276         0.896276         1.949488        15.235493        15.244477        15.244477
        3.411941         0.000000         0.067839        -0.000000         0.931070         0.931070         2.022968        15.229412        15.239167        15.239168
        3.416943         0.000000         0.070352        -0.000000         0.965864         0.965864         2.096448        15.223331        15.233858        15.233858
        3.421945         0.000000         0.072864        -0.000000         1.000658         1.000658         2.169928        15.217250        15.228548        15.228548
        3.426946         0.000000         0.075377        -0.000000         1.035451         1.035452         2.243407        15.211169        15.223238        15.223238
        3.431948         0.000000         0.077889        -0.000000         1.070245         1.070245         2.316887        15.205088        15.217928        15.217928
        3.436949         0.000000         0.080402        -0.000000         1.105039         1.105039         2.390367        15.199007        15.212618        15.212618
        3.441951         0.000000         0.082915        -0.000000         1.139833         1.139833         2.463847        15.192926        15.207308        15.207308
        3.446953         0.000000         0.085427        -0.000000         1.174539         1.174539         2.536258        15.185612        15.200992        15.200992
        3.451954         0.000000         0.087940        -0.000000         1.209228         1.209229         2.608456        15.178052        15.194475        15.194475
        3.456956         0.000000         0.090452        -0.000000         1.243918         1.243918         2.680653        15.170492        15.187958        15.187958
        3.461957         0.000000         0.092965        -0.000000         1.278607         1.278607         2.752851        15.162933        15.181441        15.181441
        3.466959         0.000000         0.095477        -0.000000         1.313296         1.313296         2.825049        15.155373        15.174924        15.174924
        3.471961         0.000000         0.097990        -0.000000         1.347985         1.347985         2.897246        15.147813        15.168406        15.168406
        3.476962         0.000000         0.100503        -0.000000         1.382674         1.382674         2.969444        15.140253        15.161889        15.161889
        3.481964         0.000000         0.103015        -0.000000         1.417363         1.417363         3.041642        15.132693        15.155372        15.155372
        3.486965         0.000000         0.105528        -0.000000         1.451766         1.451766         3.113019        15.124414        15.148336        15.148336
        3.491967         0.000000         0.108040        -0.000000         1.485927         1.485927         3.183703        15.115527        15.140860        15.140860
        3.496969         0.000000         0.110553        -0.000000         1.520088         1.520088         3.254387        15.106640        15.133384        15.133384
        3.501970         0.000000         0.113065        -0.000000         1.554249         1.554250         3.325071        15.097753        15.125909        15.125909
        3.506972         0.000000         0.115578        -0.000000         1.588411         1.588411         3.395755        15.088866        15.118433        15.118433
        3.511973         0.000000         0.118090        -0.000000         1.622572         1.622572         3.466439        15.079979        15.110957        15.110957
        3.516975         0.000000         0.120603        -0.000000         1.656733         1.656733         3.537123        15.071092        15.103481        15.103481
        3.521977         0.000000         0.123116        -0.000000         1.690894         1.690894         3.607807        15.062205        15.096006        15.096006
        3.526978         0.000000         0.125628        -0.000000         1.724781         1.724781         3.678070        15.053020        15.088367        15.088367
        3.531980         0.000000         0.128141        -0.000000         1.757847         1.757847         3.747074        15.042944        15.080240        15.080240
        3.536981         0.000000         0.130653        -0.000000         1.790912         1.790912         3.816077        15.032868        15.072113        15.072113
        3.541983         0.000000         0.133166        -0.000000         1.823977         1.823977         3.885081        15.022793        15.063986        15.063986
        3.546984         0.000000         0.135678        -0.000000         1.857043         1.857043         3.954084        15.012717        15.055859        15.055859
        3.551986         0.000000         0.138191        -0.000000         1.890108         1.890108         4.023088        15.002641        15.047732        15.047732
        3.556988         0.000000         0.140704        -0.000000         1.923173         1.923173         4.092091        14.992565        15.039605        15.039605
        3.561989         0.000000         0.143216        -0.000000         1.956239         1.956239         4.161094        14.982489        15.031478        15.031478
        3.566991         0.000000         0.145729        -0.000000         1.989304         1.989304         4.230098        14.972413        15.023351        15.023351
        3.571992         0.000000         0.148241        -0.000000         2.020689         2.020689         4.297399        14.961296        15.014940        15.014940
        3.576994         0.000000         0.150754        -0.000000         2.052001         2.052001         4.364626        14.950133        15.006516        15.006516
        3.581996         0.000000         0.153266        -0.000000         2.083313         2.083313         4.431853        14.938971        14.998092        14.998092
        3.586997         0.000000         0.155779        -0.000000         2.114625         2.114625         4.499081        14.927808        14.989667        14.989667
        3.591999         0.000000         0.158291        -0.000000         2.145937         2.145937         4.566308        14.916646        14.981243        14.981243
        3.597000         0.000000         0.160804        -0.000000         2.177249         2.177249         4.633535        14.905483        14.972819        14.972819
        3.602002         0.000000         0.163317        -0.000000         2.208561         2.208561         4.700762        14.894321        14.964395        14.964395
        3.607004         0.000000         0.165829        -0.000000         2.239873         2.239873         4.767989        14.883158        14.955971        14.955971
        3.612005         0.000000         0.168342        -0.000000         2.269565         2.269565         4.834012        14.871303        14.947600        14.947600
        3.617007         0.000000         0.170854        -0.000000         2.298447         2.298447         4.899431        14.859102        14.939256        14.939256
        3.622008         0.000000         0.173367        -0.000000         2.327329         2.327329         4.964851        14.846901        14.930913        14.930913
        3.627010         0.000000         0.175879        -0.000000         2.356211         2.356211         5.030270        14.834700        14.922569        14.922569
        3.632012         0.000000         0.178392        -0.000000         2.385093         2.385093         5.095690        14.822499        14.914225        14.914225
        3.637013         0.000000         0.180905        -0.000000         2.413975         2.413975         5.161109        14.810298        14.905881        14.905881
        3.642015         0.000000         0.183417        -0.000000         2.442857         2.442857         5.226529        14.798096        14.897537        14.897537
        3.647016         0.000000         0.185930        -0.000000         2.471739         2.471739         5.291949        14.785895        14.889193        14.889193
        3.652018         0.000000         0.188442        -0.000000         2.499477         2.499477         5.356696        14.773299        14.881018        14.881018
        3.657020         0.000000         0.190955        -0.000000         2.525308         2.525308         5.420322        14.760044        14.873123        14.873123
        3.662021         0.000000         0.193467        -0.000000         2.551139         2.551139         5.483948        14.746789        14.865228        14.865228
        3.667023         0.000000         0.195980        -0.000000         2.576970         2.576970         5.547574        14.733534        14.857333        14.857333
        3.672024         0.000000         0.198492        -0.000000         2.602801         2.602802         5.611201        14.720279        14.849438        14.849438
        3.677026         0.000000         0.201005        -0.000000         2.628633         2.628633         5.674827        14.707025        14.841543        14.841543
        3.682027         0.000000         0.203518        -0.000000         2.654464         2.654464         5.738453        14.693770        14.833648        14.833648
        3.687029         0.000000         0.206030        -0.000000         2.680295         2.680295         5.802080        14.680515        14.825753        14.825753
        3.692031         0.000000         0.208543        -0.000000         2.705831         2.705831         5.865559        14.667166        14.817922        14.817922
        3.697032         0.000000         0.211055        -0.000000         2.728117         2.728117         5.927426        14.652783        14.810800        14.810800
        3.702034         0.000000         0.213568        -0.000000         2.750403         2.750403         5.989293        14.638400        14.803677        14.803677
        3.707035         0.000000         0.216080        -0.000000         2.772689         2.772690         6.051159        14.624017        14.796555        14.796555
        3.712037         0.000000         0.218593        -0.000000         2.794976         2.794976         6.113026        14.609634        14.789433        14.789433
        3.717039         0.000000         0.221106        -0.000000         2.817262         2.817262         6.174892        14.595251        14.782310        14.782310
        3.722040         0.000000         0.223618        -0.000000         2.839548         2.839548         6.236759        14.580868        14.775188        14.775188
        3.727042         0.000000         0.226131        -0.000000         2.861835         2.861835         6.298626        14.566484        14.768065        14.768065
        3.732043         0.000000         0.228643        -0.000000         2.884121         2.884121         6.360492        14.552101        14.760943        14.760943
        3.737045         0.000000         0.231156        -0.000000         2.903355         2.903355         6.420986        14.536731        14.754626        14.754626
        3.742047         0.000000         0.233668        -0.000000         2.921786         2.921786         6.481118        14.521101        14.748520        14.748521
        3.747048         0.000000         0.236181        -0.000000         2.940216         2.940216         6.541250        14.505471        14.742415        14.742415
        3.752050         0.000000         0.238693        -0.000000         2.958647         2.958647         6.601382        14.489841        14.736310        14.736310
        3.757051         0.000000         0.241206        -0.000000         2.977078         2.977078         6.661514        14.474212        14.730205        14.730205
        3.762053         0.000000         0.243719        -0.000000         2.995508         2.995509         6.721646        14.458582        14.724099        14.724099
        3.767055         0.000000         0.246231        -0.000000         3.013939         3.013939         6.781779        14.442952        14.717994        14.717994
        3.772056         0.000000         0.248744        -0.000000         3.032370         3.032370         6.841911        14.427322        14.711889        14.711889
        3.777058         0.000000         0.251256        -0.000000         3.048826         3.048826         6.901173        14.410999        14.706362        14.706362
        3.782059         0.000000         0.253769        -0.000000         3.063309         3.063309         6.959566        14.393982        14.701415        14.701415
        3.787061         0.000000         0.256281        -0.000000         3.077791         3.077791         7.017958        14.376966        14.696468        14.696468
        3.792063         0.000000         0.258794        -0.000000         3.092274         3.092274         7.076350        14.359950        14.691520        14.691520
        3.797064         0.000000         0.261307        -0.000000         3.106756         3.106756         7.134743        14.342934        14.686573        14.686573
        3.802066         0.000000         0.263819        -0.000000         3.121238         3.121238         7.193135        14.325917        14.681626        14.681626
        3.807067         0.000000         0.266332        -0.000000         3.135721         3.135721         7.251528        14.308901        14.676679        14.676679
        3.812069         0.000000         0.268844        -0.000000         3.150203         3.150203         7.309920        14.291885        14.671731        14.671731
        3.817070         0.000000         0.271357        -0.000000         3.163891         3.163891         7.367941        14.274552        14.667031        14.667031
        3.822072         0.000000         0.273869        -0.000000         3.174559         3.174559         7.424546        14.256017        14.663270        14.663270
        3.827074         0.000000         0.276382        -0.000000         3.185228         3.185228         7.481151        14.237481        14.659509        14.659509
        3.832075         0.000000         0.278894        -0.000000         3.195896         3.195896         7.537757        14.218945        14.655748        14.655748
        3.837077         0.000000         0.281407        -0.000000         3.206564         3.206564         7.594362        14.200410        14.651987        14.651987
        3.842078         0.000000         0.283920        -0.000000         3.217232         3.217233         7.650967        14.181874        14.648226        14.648226
        3.847080         0.000000         0.286432        -0.000000         3.227901         3.227901         7.707573        14.163339        14.644464        14.644464
        3.852082         0.000000         0.288945        -0.000000         3.238569         3.238569         7.764178        14.144803        14.640703        14.640703
        3.857083         0.000000         0.291457        -0.000000         3.249237         3.249237         7.820784        14.126267        14.636942        14.636942
        3.862085         0.000000         0.293970        -0.000000         3.256724         3.256724         7.875667        14.106247        14.634199        14.634199
        3.867086         0.000000         0.296482        -0.000000         3.263921         3.263921         7.930394        14.086092        14.631547        14.631547
        3.872088         0.000000         0.298995        -0.000000         3.271119         3.271119         7.985121        14.065937        14.628896        14.628896
        3.877090         0.000000         0.301508        -0.000000         3.278316         3.278316         8.039847        14.045782        14.626245        14.626245
        3.882091         0.000000         0.304020        -0.000000         3.285513         3.285513         8.094574        14.025627        14.623594        14.623594
        3.887093         0.000000         0.306533        -0.000000         3.292711         3.292711         8.149301        14.005472        14.620943        14.620943
        3.892094         0.000000         0.309045        -0.000000         3.299908         3.299908         8.204028        13.985317        14.618292        14.618292
        3.897096         0.000000         0.311558        -0.000000         3.307105         3.307105         8.258755        13.965162        14.615640        14.615640
        3.902098         0.000000         0.314070        -0.000000         3.312453         3.312453         8.312226        13.943968        14.613585        14.613585
        3.907099         0.000000         0.316583        -0.000000         3.316690         3.316690         8.364945        13.922149        14.611886        14.611886
        3.912101         0.000000         0.319095        -0.000000         3.320927         3.320927         8.417663        13.900331        14.610188        14.610188
        3.917102         0.000000         0.321608        -0.000000         3.325164         3.325164         8.470382        13.878512        14.608489        14.608489
        3.922104         0.000000         0.324121        -0.000000         3.329401         3.329401         8.523100        13.856694        14.606791        14.606791
        3.927106         0.000000         0.326633        -0.000000         3.333638         3.333638         8.575818        13.834875        14.605092        14.605092
        3.932107         0.000000         0.329146        -0.000000         3.337875         3.337875         8.628537        13.813057        14.603394        14.603394
        3.937109         0.000000         0.331658        -0.000000         3.342112         3.342112         8.681255        13.791239        14.601696        14.601696
        3.942110         0.000000         0.334171        -0.000000         3.345569         3.345569         8.733250        13.768876        14.600246        14.600246
        3.947112         0.000000         0.336683        -0.000000         3.347465         3.347465         8.783799        13.745425        14.599295        14.599295
        3.952114         0.000000         0.339196        -0.000000         3.349361         3.349361         8.834348        13.721974        14.598345        14.598345
        3.957115         0.000000         0.341709        -0.000000         3.351258         3.351258         8.884896        13.698523        14.597394        14.597394
        3.962117         0.000000         0.344221        -0.000000         3.353154         3.353154         8.935445        13.675072        14.596443        14.596443
        3.967118         0.000000         0.346734        -0.000000         3.355050         3.355050         8.985994        13.651621        14.595492        14.595492
        3.972120         0.000000         0.349246        -0.000000         3.356946         3.356946         9.036542        13.628170        14.594541        14.594541
        3.977121         0.000000         0.351759        -0.000000         3.358843         3.358843         9.087091        13.604719        14.593591        14.593591
        3.982123         0.000000         0.354271        -0.000000         3.360669         3.360669         9.137541        13.581205        14.592662        14.592662
        3.987125         0.000000         0.356784        -0.000000         3.360884         3.360884         9.185730        13.556244        14.592241        14.592241
        3.992126         0.000000         0.359296        -0.000000         3.361100         3.361100         9.233918        13.531283        14.591820        14.591820
        3.997128         0.000000         0.361809        -0.000000         3.361316         3.361316         9.282106        13.506322        14.591399        14.591399
        4.002129         0.000000         0.364322        -0.000000         3.361531         3.361531         9.330295        13.481362        14.590978        14.590978
        4.007131         0.000000         0.366834        -0.000000         3.361747         3.361747         9.378483        13.456401        14.590557        14.590557
        4.012133         0.000000         0.369347        -0.000000         3.361962         3.361962         9.426672        13.431440        14.590137        14.590137
        4.017134         0.000000         0.371859        -0.000000         3.362178         3.362178         9.474860        13.406479        14.589716        14.589716
        4.022136         0.000000         0.374372        -0.000000         3.362394         3.362394         9.523049        13.381518        14.589295        14.589295
        4.027137         0.000000         0.376884        -0.000000         3.361824         3.361824         9.569291        13.355603        14.589122        14.589122
        4.032139         0.000000         0.379397        -0.000000         3.360992         3.360992         9.614884        13.329369        14.589031        14.589031
        4.037141         0.000000         0.381910        -0.000000         3.360160         3.360160         9.660477        13.303136        14.588941        14.588941
        4.042142         0.000000         0.384422        -0.000000         3.359328         3.359328         9.706071        13.276903        14.588850        14.588850
        4.047144         0.000000         0.386935        -0.000000         3.358496         3.358497         9.751664        13.250670        14.588759        14.588759
        4.052145         0.000000         0.389447        -0.000000         3.357665         3.357665         9.797257        13.224436        14.588669        14.588669
        4.057147         0.000000         0.391960        -0.000000         3.356833         3.356833         9.842851        13.198203        14.588578        14.588578
        4.062149         0.000000         0.394472        -0.000000         3.356001         3.356001         9.888444        13.171970        14.588488        14.588488
        4.067150         0.000000         0.396985        -0.000000         3.354941         3.354941         9.932694        13.145339        14.588475        14.588475
        4.072152         0.000000         0.399497        -0.000000         3.353611         3.353611         9.975355        13.118239        14.588554        14.588554
        4.077153         0.000000         0.402010        -0.000000         3.352281         3.352281        10.018017        13.091139        14.588633        14.588633
        4.082155         0.000000         0.404523        -0.000000         3.350952         3.350952        10.060679        13.064039        14.588712        14.588712
        4.087157         0.000000         0.407035        -0.000000         3.349622         3.349622        10.103340        13.036939        14.588791        14.588791
        4.092158         0.000000         0.409548        -0.000000         3.348292         3.348292        10.146002        13.009839        14.588871        14.588871
        4.097160         0.000000         0.412060        -0.000000         3.346962         3.346962        10.188663        12.982739        14.588950        14.588950
        4.102161         0.000000         0.414573        -0.000000         3.345632         3.345632        10.231325        12.955639        14.589029        14.589029
        4.107163         0.000000         0.417085        -0.000000         3.344291         3.344291        10.273397        12.928515        14.589118        14.589118
        4.112164         0.000000         0.419598        -0.000000         3.342892         3.342892        10.312520        12.901274        14.589254        14.589254
        4.117166         0.000000         0.422111        -0.000000         3.341493         3.341493        10.351644        12.874033        14.589390        14.589390
        4.122168         0.000000         0.424623        -0.000000         3.340094         3.340094        10.390767        12.846792        14.589526        14.589526
        4.127169         0.000000         0.427136        -0.000000         3.338695         3.338695        10.429890        12.819551        14.589662        14.589662
        4.132171         0.000000         0.429648        -0.000000         3.337296         3.337296        10.469013        12.792310        14.589799        14.589799
        4.137172         0.000000         0.432161        -0.000000         3.335896         3.335896        10.508137        12.765069        14.589935        14.589935
        4.142174         0.000000         0.434673        -0.000000         3.334497         3.334497        10.547260        12.737828        14.590071        14.590071
        4.147176         0.000000         0.437186        -0.000000         3.333098         3.333098        10.586383        12.710587        14.590207        14.590207
        4.152177         0.000000         0.439698        -0.000000         3.331899         3.331899        10.621226        12.684532        14.590335        14.590335
        4.157179         0.000000         0.442211        -0.000000         3.330729         3.330729        10.655456        12.658647        14.590461        14.590461
        4.162180         0.000000         0.444724        -0.000000         3.329558         3.329558        10.689687        12.632762        14.590587        14.590587
        4.167182         0.000000         0.447236        -0.000000         3.328387         3.328387        10.723918        12.606877        14.590713        14.590713
        4.172184         0.000000         0.449749        -0.000000         3.327217         3.327217        10.758148        12.580991        14.590839        14.590839
        4.177185         0.000000         0.452261        -0.000000         3.326046         3.326046        10.792379        12.555106        14.590965        14.590965
        4.182187         0.000000         0.454774        -0.000000         3.324875         3.324875        10.826610        12.529221        14.591091        14.591091
        4.187188         0.000000         0.457286        -0.000000         3.323705         3.323705        10.860841        12.503336        14.591217        14.591217
        4.192190         0.000000         0.459799        -0.000000         3.322773         3.322773        10.890239        12.480298        14.591318        14.591318
        4.197192         0.000000         0.462312        -0.000000         3.322011         3.322011        10.916187        12.459293        14.591401        14.591401
        4.202193         0.000000         0.464824        -0.000000         3.321249         3.321249        10.942134        12.438289        14.591485        14.591485
        4.207195         0.000000         0.467337        -0.000000         3.320487         3.320487        10.968081        12.417285        14.591568        14.591568
        4.212196         0.000000         0.469849        -0.000000         3.319725         3.319725        10.994029        12.396280        14.591651        14.591651
        4.217198         0.000000         0.472362        -0.000000         3.318963         3.318963        11.019976        12.375276        14.591734        14.591734
